country,year,gov_exp,date,trade,growth,inf,inv_share,exp,_merge,code,income_cat
Maldives,2006,35.04613624,2006-01-01,,23.6057982839176,2.73842131602099,,27.8129295553418,both,MDV,LM
Marshall Islands,2006,61.35475894,2006-01-01,112.408519553073,0.175953079178882,,,,both,MHL,LM
Mexico,2006,21.57656775,2006-01-01,54.4821160886169,4.80501352746852,3.62946762439132,17.3077674712014,,both,MEX,UM
"Micronesia, Fed. Sts.",2006,60.05300241,2006-01-01,95.3224299415599,-0.0810552934164832,4.63737008585635,,,both,FSM,LM
Moldova,2006,40.29684969,2006-01-01,137.154763819994,4.79999983670831,12.7777557830351,,31.8666487911695,both,MDA,LM
Mongolia,2006,26.19265468,2006-01-01,112.929983096983,8.55623481664365,5.09516661663163,29.2619808416528,23.3478937557306,both,MNG,L
Morocco,2006,25.9793186,2006-01-01,64.6721977787154,7.7908200104027,3.28476166954811,,22.9442388326041,both,MAR,LM
Mozambique,2006,20.8702733,2006-01-01,67.3498976872689,9.91067756782915,13.2450879070998,,,both,MOZ,L
Myanmar,2006,14.99502838,2006-01-01,,13.0761013792372,19.9964873359214,,,both,MMR,L
Namibia,2006,27.37562045,2006-01-01,86.8339693259998,7.07317531845825,4.96116689298916,,23.9829005097993,both,NAM,LM
Netherlands,2006,45.54249954,2006-01-01,127.195613539333,3.53737521855268,1.10150106517702,,37.7120202095859,both,NLD,H
New Zealand,2006,37.85805158,2006-01-01,59.6032650403479,2.77957134994847,3.36540196171993,,31.3853166205437,both,NZL,H
Nicaragua,2006,21.3527137,2006-01-01,87.3096147696865,4.15319958790397,9.1401996677772,20.2325855366129,15.0780048469345,both,NIC,LM
Niger,2006,15.19725498,2006-01-01,36.5313731842429,5.93104997350342,0.0404858299595074,13.94145860607,,both,NER,L
Nigeria,2006,12.31664354,2006-01-01,,6.05942803202912,8.22522152017048,,,both,NGA,L
North Macedonia,2006,31.45305326,2006-01-01,92.5516664675666,5.13702516153505,3.21362929606346,15.4059919663123,29.5614217561612,both,MKD,LM
Norway,2006,40.46760178,2006-01-01,71.6599299465003,2.46147313370328,2.32934980757544,,32.0859501517167,both,NOR,H
Oman,2006,30.05539515,2006-01-01,86.1457079854133,4.66981481939328,3.54498591605033,,,both,OMN,UM
Pakistan,2006,14.46803311,2006-01-01,33.0497121425934,6.05163767569996,7.92108440058789,14.5173157762255,,both,PAK,L
Panama,2006,21.9031486,2006-01-01,141.47257128141,9.85723870564752,2.45789346442096,,,both,PAN,UM
Papua New Guinea,2006,19.44508674,2006-01-01,,5.40994409107307,2.3684623841683,,,both,PNG,L
Paraguay,2006,15.23211637,2006-01-01,84.7335313048126,4.80711719268376,9.58934941129229,,12.3649511285838,both,PRY,LM
Peru,2006,19.16206459,2006-01-01,51.7850560338442,7.5288990440594,2.00225801248819,,17.0776767262438,both,PER,LM
Philippines,2006,18.282287,2006-01-01,80.8505386728775,5.31641682136939,5.4852320675105,,14.5746291197224,both,PHL,LM
Poland,2006,44.45142531,2006-01-01,77.7008035402352,6.20210710934373,1.28469394366408,16.7794626861563,36.6584837545126,both,POL,UM
Portugal,2006,44.52550125,2006-01-01,68.5470531182009,1.62503463813644,3.1076654587105,,40.1145409977161,both,PRT,H
Qatar,2006,29.54532457,2006-01-01,98.570919313572,26.1702456703032,11.8358096197431,,,both,QAT,H
Romania,2006,33.85716528,2006-01-01,61.6836259265159,8.02881107599163,6.55851412276983,21.3569089218019,31.4669395085695,both,ROU,UM
Russian Federation,2006,29.03975394,2006-01-01,54.733401867266,8.20006825456321,9.66865454789265,14.8087512682585,19.5005414079754,both,RUS,UM
Rwanda,2006,20.58766369,2006-01-01,33.2214370724059,9.22707576798881,8.88282654777923,,,both,RWA,L
Saint Kitts and Nevis,2006,32.52824859,,,,,,,left_only,,
Saint Lucia,2006,24.41223925,,,,,,,left_only,,
Saint Vincent and the Grenadines,2006,26.07408475,,,,,,,left_only,,
Saudi Arabia,2006,27.26903678,2006-01-01,89.9446046768984,3.31351693671738,2.20902407871182,16.2905041548263,,both,SAU,H
Senegal,2006,21.28355096,2006-01-01,54.1362378092613,2.33077098330239,2.1122858387711,14.9296641116207,,both,SEN,L
Seychelles,2006,43.55089103,2006-01-01,177.56693551462,9.40612855732827,-0.353465498693756,23.0970403718219,31.7796816027708,both,SYC,UM
Slovak Republic,2006,38.82071773,2006-01-01,164.992205726236,8.92568695741896,4.48333120449611,,36.9739601689895,both,SVK,UM
Slovenia,2006,45.53912737,2006-01-01,130.517913086158,5.90878423882104,2.45792444195865,,40.1447126070957,both,SVN,H
Solomon Islands,2006,29.16110864,2006-01-01,69.7892271662763,4.13828031825385,11.2199870214146,,,both,SLB,L
South Africa,2006,24.66660211,2006-01-01,53.7681412741145,5.60380645895889,3.24390776468065,14.4729777267523,25.8417852811827,both,ZAF,UM
Spain,2006,38.35010147,2006-01-01,56.0839263823216,4.04343520720857,3.51557576832128,,,both,ESP,H
Sri Lanka,2006,20.52297545,2006-01-01,71.2611784883009,7.66829190107919,10.0201836057035,21.2670995140675,21.1477261899901,both,LKA,LM
Sudan,2006,18.82358559,2006-01-01,36.2025936172703,6.5314117467792,7.19912990114709,,,both,SDN,L
Suriname,2006,22.20874539,2006-01-01,98.1681931723564,5.79354358463304,11.2813043273975,29.1840133222315,,both,SUR,LM
Sweden,2006,51.1,2006-01-01,88.3298358884675,4.67599870877491,1.3602146862768,,32.0213798558723,both,SWE,H
Switzerland,2006,33.48429871,2006-01-01,106.245154784945,4.07362844994275,1.05950928324802,,16.8917221176105,both,CHE,H
Tajikistan,2006,21.91651004,2006-01-01,141.153912074728,7.00000321108996,10.0108651886461,,,both,TJK,L
Tanzania,2006,17.61802352,2006-01-01,42.7681664691467,6.53222138847813,7.25097262082546,22.4302683517791,,both,TZA,L
Thailand,2006,18.73891479,2006-01-01,134.086946191268,4.96781089246107,4.63747436011765,19.9948480140332,15.0648962132471,both,THA,LM
Togo,2006,14.73044363,2006-01-01,61.6128604620733,2.65013209943473,2.22897779414036,,11.5125384057586,both,TGO,L
Trinidad and Tobago,2006,32.66680008,2006-01-01,,13.2080586051735,8.32960351465347,,29.5059775859218,both,TTO,H
Tunisia,2006,22.85247154,2006-01-01,93.9409304094309,5.24409983246916,3.22525337438917,19.4633536001678,25.8520156831205,both,TUN,LM
Turkiye,2006,34.02834087,2006-01-01,48.7628710706907,6.94798808571993,9.59724212288432,,,both,,
Uganda,2006,13.69478998,2006-01-01,43.6332857896204,10.7847443857453,7.31067613561864,16.3236590797402,,both,UGA,L
Ukraine,2006,44.58674611,2006-01-01,89.181052639031,7.57142076322967,9.05252491133248,,35.4353135652316,both,UKR,LM
United Arab Emirates,2006,15.62722667,2006-01-01,119.470669577786,9.83731976923958,,10.735692361255,,both,ARE,H
United Kingdom,2006,44.17860031,2006-01-01,56.9144274808123,2.38069402487066,2.4556616643929,,38.1085270896539,both,GBR,H
United States,2006,33.68487073,2006-01-01,26.9752858058903,2.78453963938148,3.22594410070404,,20.5951410085264,both,USA,H
Uruguay,2006,26.82678364,2006-01-01,61.9715745165876,4.09857735445401,6.39764974385131,14.5625765880785,26.6435810165771,both,URY,UM
Uzbekistan,2006,24.71476882,2006-01-01,67.4712921717973,7.45141847621768,,19.6723913485981,,both,UZB,L
Vanuatu,2006,20.10510222,2006-01-01,89.5414618090556,8.46069747205426,2.04081632653062,,,both,VUT,LM
"Venezuela, RB",2006,39.26663212,2006-01-01,58.6655915584603,9.87214910851037,,10.9911525568848,,both,VEN,UM
Viet Nam,2006,20.53383725,2006-01-01,138.313621869598,6.97795481056711,7.41801715108463,,,both,VNM,L
"Yemen, Rep.",2006,37.36871846,2006-01-01,82.0761626564135,3.17040935922364,10.8447986914257,9.09621071205688,,both,YEM,L
,2006,,,,,,,,left_only,,
,2006,,,,,,,,left_only,,
Albania,2007,29.30901316,2007-01-01,83.2020801053931,5.98325951855567,2.93268248162323,,,both,ALB,LM
Algeria,2007,34.94914699,2007-01-01,67.5454733939763,3.09999999999988,3.67899574741699,,,both,DZA,LM
Angola,2007,38.1285388,2007-01-01,108.060067893978,14.0100000086059,12.2514974459487,14.5430655060039,20.8230172371605,both,AGO,LM
Antigua and Barbuda,2007,26.98754149,2007-01-01,,9.31533050979209,1.41605259409741,,,both,ATG,H
Argentina,2007,29.55058817,2007-01-01,40.945170618571,9.00765087504757,,,,both,ARG,UM
Aruba,2007,22.61980055,2007-01-01,139.972309491093,3.0895443848509,5.39256784475517,,,both,ABW,H
Australia,2007,33.61192322,2007-01-01,42.0080200326348,3.77332171303566,2.32761128891476,24.4201453963782,24.4470502459544,both,AUS,H
Austria,2007,48.60250092,2007-01-01,101.36495843546,3.77522461621224,2.16855528800749,,44.2537027809611,both,AUT,H
Azerbaijan,2007,26.06772667,2007-01-01,96.6418081486575,24.9999998515683,16.6997549618244,11.7705964281307,,both,AZE,LM
"Bahamas, The",2007,13.62923858,2007-01-01,88.0128155625079,1.44609991235758,2.49257794939396,,11.8675423842145,both,BHS,H
Bahrain,2007,23.3512148,2007-01-01,137.785050572304,8.29396044759687,3.25666666666703,27.3735447611401,16.0054244059101,both,BHR,H
Bangladesh,2007,9.626748827,2007-01-01,39.9423826531735,7.05859935449848,9.10698496905383,21.0842675068757,8.66279314084748,both,BGD,L
Barbados,2007,31.1460391,2007-01-01,,2.0791838891773,4.03422982885071,,29.2461750694878,both,BRB,H
Belgium,2007,48.31999969,2007-01-01,152.468446875303,3.67692483892523,1.82305630026808,,40.2935344941736,both,BEL,H
Belize,2007,22.18858468,2007-01-01,95.8936207603538,3.35324829108133,2.31808274642021,,17.93336652803,both,BLZ,UM
Benin,2007,15.80946551,2007-01-01,49.1137841529705,5.98634932177609,1.2980681333415,11.1926420479685,,both,BEN,L
Bhutan,2007,35.71977754,2007-01-01,106.929022415,16.1047836486158,5.15611138758463,26.9382325393705,17.510448810681,both,BTN,LM
Bolivia,2007,32.65260244,2007-01-01,76.0619114476148,4.56438426887887,8.70560923578869,,21.8110433637866,both,BOL,LM
Bosnia and Herzegovina,2007,46.55038112,2007-01-01,83.551858889163,5.85712634217094,1.50077710611542,,36.0736132174875,both,BIH,LM
Brazil,2007,41.58107675,2007-01-01,25.2926113736798,6.06987060678338,3.64127299102652,,,both,BRA,UM
Bulgaria,2007,33.11417945,2007-01-01,123.532557660753,6.65438764900219,8.40253419005901,,32.8254540772106,both,BGR,UM
Burkina Faso,2007,22.83847893,2007-01-01,33.7797172895073,4.11137901761516,-0.230627306273038,,12.3129823081145,both,BFA,L
Burundi,2007,38.96526601,2007-01-01,38.7999987731993,3.45194856381943,8.41206285772544,9.30000115864509,,both,BDI,L
Cabo Verde,2007,27.06041649,2007-01-01,94.2062075432498,15.1706879735517,4.41099704193489,,20.6243477490851,both,CPV,LM
Cambodia,2007,14.40358936,2007-01-01,133.700023826819,10.398458101201,8.70882770568049,,6.99568359728898,both,KHM,L
Canada,2007,38.51904814,2007-01-01,66.2834197482347,2.04990461109004,2.13838399266837,,16.9627803202211,both,CAN,H
Central African Republic,2007,12.87190211,2007-01-01,37.5808990187896,4.60753485452025,0.95991761945711,,,both,CAF,L
Chad,2007,17.06091372,2007-01-01,84.7310238635539,3.27149957888643,-8.9747396200927,15.4614858337066,,both,TCD,L
Chile,2007,19.30660551,2007-01-01,76.9770247146474,5.16823098722429,4.40779938398042,,16.0414047722644,both,CHL,UM
China,2007,18.15100102,2007-01-01,62.1936250851713,14.2308609331955,4.81676767378834,34.4689879976754,,both,CHN,LM
Colombia,2007,28.16223324,2007-01-01,37.0988970982903,6.73819469090975,5.54438485815156,,,both,COL,LM
Comoros,2007,13.06377539,2007-01-01,33.1561792127495,0.800042348955387,4.46616710098134,,,both,COM,L
"Congo, Dem. Rep.",2007,8.781262615,2007-01-01,80.1420550528087,6.25947776437397,16.945100654195,12.2124280590472,12.7368992221786,both,COD,L
"Congo, Rep.",2007,28.58166786,2007-01-01,148.586625395069,-6.61399480441001,2.65464645060703,50.025239681823,18.4733774881069,both,COG,LM
Costa Rica,2007,14.59543164,2007-01-01,86.4565958439349,8.21513198348715,9.35724456417157,,21.1608078593404,both,CRI,UM
Croatia,2007,45.84454687,2007-01-01,83.2514767234118,5.04888620876034,2.89928275583388,20.197839161149,36.7254118199152,both,HRV,UM
Cyprus,2007,37.56388659,2007-01-01,111.275122844623,5.09806845261184,2.37265183669719,,60.9704927753724,both,CYP,H
Czechia,2007,40.4388562,2007-01-01,129.876739504889,5.48882596113995,2.85312437211175,,32.3810509125975,both,CZE,H
Cote d'Ivoire,2007,14.84228838,2007-01-01,61.4309423484426,1.10142976793477,1.89200629349597,,10.6613980449347,both,,
Denmark,2007,50.80559921,2007-01-01,100.047674594039,0.987173788437161,1.69326586220315,,35.9778003607993,both,DNK,H
Djibouti,2007,26.57083976,2007-01-01,,,4.96597654553301,,,both,DJI,LM
Dominica,2007,34.06396696,2007-01-01,91.1734976399961,6.3529724394503,3.63222129317821,,,both,DMA,UM
Dominican Republic,2007,16.32073236,2007-01-01,61.9472306770769,7.41595171481455,6.14356655248047,23.2199275513677,13.5862337522216,both,DOM,LM
Ecuador,2007,24.12465701,2007-01-01,68.8505854462677,1.90242859700484,2.27618478002121,11.231838126251,,both,ECU,LM
El Salvador,2007,22.82727853,2007-01-01,77.6210560347995,1.84760220587859,4.57808572377153,15.8533366643643,20.5422722530016,both,SLV,LM
Equatorial Guinea,2007,19.68894342,2007-01-01,134.083789857569,15.2821139194857,2.80373831775704,14.4684761519607,3.42602479722701,both,GNQ,H
Estonia,2007,33.73750787,2007-01-01,133.980829235754,7.57091811341863,6.60132603055637,,29.2260234214231,both,EST,H
Eswatini,2007,29.50491473,2007-01-01,,4.43537557686975,8.07608827861589,,21.4748625147629,both,SWZ,LM
Ethiopia,2007,20.52142422,2007-01-01,,11.4561670000236,17.2404008340898,,7.69319353227766,both,ETH,L
Fiji,2007,23.50708909,2007-01-01,110.389514898623,-0.850654310045826,4.80370641306989,11.196485358725,23.1303569814893,both,FJI,UM
Finland,2007,46.57,2007-01-01,82.8631608209175,5.31280178224827,2.5106656524034,,32.6426421610294,both,FIN,H
France,2007,52.60879898,2007-01-01,58.1525611309659,2.53048186196499,1.4879980595386,,44.2746087559872,both,FRA,H
Gabon,2007,19.38837436,2007-01-01,85.1324791636578,6.00810802487668,5.03031883679951,19.5813391049586,,both,GAB,UM
Georgia,2007,27.650599,2007-01-01,88.3934140686603,12.5755698246405,9.24489745592404,,26.1307064929563,both,GEO,LM
Germany,2007,43.51490021,2007-01-01,74.8838416816798,2.89010718962479,2.29834400700951,,27.5320782623062,both,DEU,H
Ghana,2007,17.98812338,2007-01-01,65.3543222852532,4.34681910440079,10.7342665456292,,17.8651441453915,both,GHA,L
Greece,2007,47.06933969,2007-01-01,54.5256818189044,3.50687018582884,2.89500321516578,,44.7050606293494,both,GRC,H
Grenada,2007,27.70054251,2007-01-01,,6.12345094741467,3.85882922469653,,,both,GRD,UM
Guatemala,2007,13.90581604,2007-01-01,69.0013643101763,6.33771869016203,6.82161753590321,16.2584436914318,12.6596651018282,both,GTM,LM
Guinea,2007,8.673820807,2007-01-01,71.1210322265406,6.81747111070281,18.1755656108597,,,both,GIN,L
Guinea-Bissau,2007,23.68937264,2007-01-01,46.2445284700147,2.55982647078751,4.61743772241997,,,both,GNB,L
Guyana,2007,25.4767465,2007-01-01,,7.19123624057457,12.2001544446648,,,both,GUY,LM
Haiti,2007,11.140469,2007-01-01,34.2825489611293,4.70652994008303,6.55722772638066,3.86025780499787,,both,HTI,L
Honduras,2007,24.44874016,2007-01-01,135.070634917917,6.18832716678008,6.93621470895774,28.1478735027864,22.4238553187263,both,HND,LM
"Hong Kong SAR, China",2007,13.931414,2007-01-01,362.14946363969,6.4648486340803,2.03502713369511,18.3187581932157,,both,HKG,H
Hungary,2007,49.86120682,2007-01-01,155.498250362114,0.277372772325805,7.9587451654491,,42.375142656536,both,HUN,H
Iceland,2007,44.74704244,2007-01-01,74.6709135585578,8.45486009612951,5.05155736492146,,32.3696975274777,both,ISL,H
India,2007,26.46690464,2007-01-01,45.686268679348,7.6608150670107,6.37288135593231,,15.2578600235571,both,IND,LM
Indonesia,2007,18.73488608,2007-01-01,54.8292499782075,6.34502222667214,6.40656281325701,,,both,IDN,LM
"Iran, Islamic Rep.",2007,16.95808928,2007-01-01,49.8873069219141,8.15577351843464,17.3410404624277,,16.8257698113683,both,IRN,LM
Ireland,2007,36.63579941,2007-01-01,153.396863813395,5.31011684408213,4.88574537540802,,31.9281112527488,both,IRL,H
Israel,2007,46.42750168,2007-01-01,79.6075622383631,6.02286048254548,0.455170953741894,,36.9975500654972,both,ISR,H
Italy,2007,47.63029861,2007-01-01,54.8280415572531,1.46229202490677,1.82974112202403,,39.0433704576237,both,ITA,H
Jamaica,2007,31.34921131,2007-01-01,101.244422062437,1.43195403665118,9.24482067275562,,28.5533814496314,both,JAM,UM
Japan,2007,33.12276311,2007-01-01,32.816578051879,1.48396941163492,0.060039454498669,,14.0037943063894,both,JPN,H
Jordan,2007,35.82224479,2007-01-01,145.994246288526,8.17616995204646,4.74390639021648,,33.8842498330764,both,JOR,LM
Kenya,2007,18.07593987,2007-01-01,53.8947888046059,6.85072976998784,9.75888023027529,,,both,KEN,L
Kiribati,2007,80.4334985,2007-01-01,96.159030990727,3.05509783976137,3.59252131266417,,,both,KIR,LM
"Korea, Rep.",2007,19.58373096,2007-01-01,73.8745252877915,5.79954841503216,2.53457382137932,25.1894030818048,18.0211172253515,both,KOR,H
Kuwait,2007,30.07963481,2007-01-01,91.7325033915889,5.99157551059315,5.48494983277596,,,both,KWT,H
Kyrgyz Republic,2007,29.59542597,2007-01-01,137.058387838563,8.54287477507607,10.2301032660484,,,both,KGZ,L
Latvia,2007,32.93556579,2007-01-01,100.880910871828,10.414537243644,10.0929775849168,,37.9524794890685,both,LVA,UM
Lebanon,2007,35.19371514,2007-01-01,97.9677079660494,9.31062252641144,,22.1296104735494,31.5711063142009,both,LBN,UM
Lesotho,2007,48.1174368,2007-01-01,165.048948833372,4.18791409957151,8.01243669043409,,41.4598246118822,both,LSO,LM
Luxembourg,2007,37.39058868,2007-01-01,307.485020085196,8.0986676066054,2.31245861786127,,33.9888793613862,both,LUX,H
Madagascar,2007,16.08651443,2007-01-01,66.7027353570049,5.71056419885052,10.2879663187671,19.7588470060643,9.67877466668648,both,MDG,L
Malaysia,2007,25.88867659,2007-01-01,192.465506357652,6.29878592740947,2.02735317779569,12.5254756966363,18.1188211358944,both,MYS,UM
Maldives,2007,34.81201204,2007-01-01,,7.1234276596343,6.79477353930168,,27.4305474874434,both,MDV,LM
Marshall Islands,2007,67.51796751,2007-01-01,114.527707641196,3.68852459016394,,,,both,MHL,LM
Mexico,2007,22.52100644,2007-01-01,55.2585243944498,2.07786393438754,3.96684905458235,17.9599475875606,,both,MEX,UM
"Micronesia, Fed. Sts.",2007,59.08508435,2007-01-01,98.6724416170276,-1.83618529402398,3.30634278002699,,,both,FSM,LM
Moldova,2007,42.71192819,2007-01-01,142.720539023021,3.00000022585525,12.3671668414301,,32.409507767172,both,MDA,LM
Mongolia,2007,35.30009242,2007-01-01,117.880426425377,10.2480163590057,9.63096309630969,29.5368646381153,23.2066924853967,both,MNG,LM
Morocco,2007,26.43020562,2007-01-01,71.3496467796657,3.44106776690418,2.04208512673344,,23.3310350967367,both,MAR,LM
Mozambique,2007,21.64262664,2007-01-01,66.1203821840516,7.64935393795867,8.48948675497455,,,both,MOZ,L
Myanmar,2007,15.1082673,2007-01-01,,11.9914352402146,35.0245970717698,,,both,MMR,L
Namibia,2007,26.08013973,2007-01-01,104.979303758915,5.37404415167634,6.54788141101717,,22.9477428505159,both,NAM,LM
Netherlands,2007,45.27019882,2007-01-01,129.798241740597,3.88530650838888,1.61385859802103,,37.0546344988158,both,NLD,H
New Zealand,2007,37.08415755,2007-01-01,58.4251605749091,3.04991051170988,2.37614310290659,,31.3103662554306,both,NZL,H
Nicaragua,2007,21.48091165,2007-01-01,93.0252426050193,5.07581749945302,11.1269347446118,21.182758796942,14.6942863505925,both,NIC,LM
Niger,2007,17.39718416,2007-01-01,35.5028028471007,3.14272408386731,0.0539592607581562,14.149257939942,,both,NER,L
Nigeria,2007,18.13434413,2007-01-01,,6.59113036068734,5.3880079685863,,,both,NGA,L
North Macedonia,2007,31.44876894,2007-01-01,106.092966003288,6.47348685752347,2.25175798305457,18.7610594305544,29.2955972503882,both,MKD,LM
Norway,2007,41.13259888,2007-01-01,71.9420263082298,2.91403998607174,0.712589073634201,,32.002513374014,both,NOR,H
Oman,2007,30.72294235,2007-01-01,94.8657889777347,4.98065467051528,5.8304841809271,,,both,OMN,H
Pakistan,2007,16.12149821,2007-01-01,30.7878804460736,4.4448143398844,7.59868441050774,13.4330454192127,,both,PAK,L
Panama,2007,21.82754537,2007-01-01,148.665601089573,13.1530653782933,4.16863300298887,,,both,PAN,UM
Papua New Guinea,2007,18.02130282,2007-01-01,,7.81518922862388,0.91135045567524,,,both,PNG,L
Paraguay,2007,14.10318831,2007-01-01,79.0011374202968,5.42162287218235,8.13047417698577,,11.4827516924891,both,PRY,LM
Peru,2007,18.59314932,2007-01-01,55.6881132836815,8.5183877690955,1.77998644680372,,18.1434002111455,both,PER,LM
Philippines,2007,18.18381743,2007-01-01,73.6449799920629,6.51929155018938,2.90000000000003,,13.8880937726132,both,PHL,LM
Poland,2007,42.90034737,2007-01-01,80.745399056691,6.7604478527626,2.45874312385402,18.2803398605193,35.0866381375953,both,POL,UM
Portugal,2007,44.36159897,2007-01-01,69.9461175817991,2.50657971505967,2.45396528138743,,39.2631659788723,both,PRT,H
Qatar,2007,29.45630916,2007-01-01,96.1141057101106,17.9856568160263,13.7581625759964,,,both,QAT,H
Romania,2007,34.56522817,2007-01-01,63.5051566734658,7.23380774362805,4.83732928313989,29.1821268755678,32.7939202863297,both,ROU,UM
Russian Federation,2007,31.94151808,2007-01-01,51.7061227454606,8.49997776916511,9.00729868861079,16.593848875253,23.0065326910769,both,RUS,UM
Rwanda,2007,22.40858857,2007-01-01,35.9709731972278,7.63329819125276,9.08072205873158,,,both,RWA,L
Saint Kitts and Nevis,2007,32.15722805,,,,,,,left_only,,
Saint Lucia,2007,22.18132842,,,,,,,left_only,,
Saint Vincent and the Grenadines,2007,27.12074459,,,,,,,left_only,,
Saudi Arabia,2007,29.45289666,2007-01-01,94.8633170967657,2.21361714815569,4.16782330119979,18.2602046282237,,both,SAU,H
Senegal,2007,22.17195829,2007-01-01,59.2713043549794,2.82711920133374,5.85330428467687,14.7253162916495,,both,SEN,L
Seychelles,2007,41.89645407,2007-01-01,174.928462798259,8.87606645570879,5.32060027285142,24.0197858157327,30.447645535025,both,SYC,UM
Slovak Republic,2007,36.38061976,2007-01-01,166.580025216882,10.818631131365,2.7567237163814,,34.8508787281228,both,SVK,H
Slovenia,2007,43.40969678,2007-01-01,137.66309435102,7.13923175447022,3.65749563284099,,37.1251875774128,both,SVN,H
Solomon Islands,2007,38.08628533,2007-01-01,83.7474625967972,3.63967242948135,7.66602013484806,,,both,SLB,L
South Africa,2007,24.42855584,2007-01-01,57.125139137747,5.36047405394162,6.17780683499409,15.6418862182976,26.0805418540207,both,ZAF,UM
Spain,2007,39.21179962,2007-01-01,57.6269487657546,3.53350012191149,2.78679745804946,,,both,ESP,H
Sri Lanka,2007,19.87563504,2007-01-01,68.6065116601391,6.79682611892866,15.8421114924843,19.9537931219486,20.0467042670386,both,LKA,LM
Sudan,2007,19.5833154,2007-01-01,34.4033361615632,5.73527423664484,14.7542770780084,,,both,SDN,LM
Suriname,2007,22.58193248,2007-01-01,101.377000372162,5.11148777773458,6.42627934470524,34.338171442749,,both,SUR,UM
Sweden,2007,49.3,2007-01-01,89.5464307031896,3.22491131711666,2.21216883436735,,31.2580555657034,both,SWE,H
Switzerland,2007,32.32239914,2007-01-01,113.331857768509,3.9163758177818,0.732350603122248,,16.3543043101587,both,CHE,H
Tajikistan,2007,20.22962017,2007-01-01,145.528099715723,7.80000011872161,13.1491247062982,,,both,TJK,L
Tanzania,2007,17.8298267,2007-01-01,48.0583947796554,6.76853520293716,7.02551436974771,24.0940353137769,,both,TZA,L
Thailand,2007,19.99905613,2007-01-01,129.873226989717,5.43515169050809,2.24154095286802,18.5588159758034,16.5511413907824,both,THA,LM
Togo,2007,13.693798,2007-01-01,60.9274783294209,-1.17512039224768,0.945673271705144,,11.6444432316601,both,TGO,L
Trinidad and Tobago,2007,26.77477131,2007-01-01,,4.75420970092722,7.89438834757299,,24.5123674266625,both,TTO,H
Tunisia,2007,23.31897432,2007-01-01,104.059400976647,6.70952097453554,2.96694432477349,20.1772367114881,26.172126462714,both,TUN,LM
Turkiye,2007,33.44450977,2007-01-01,47.8508167487862,5.04350793157104,8.75618090972639,,,both,,
Uganda,2007,13.23202148,2007-01-01,46.7774166522822,8.41242596551071,6.1385108328505,16.9326692159505,,both,UGA,L
Ukraine,2007,43.65821337,2007-01-01,88.0465606718626,8.21584445165715,12.8387796190181,,33.5385418303142,both,UKR,LM
United Arab Emirates,2007,17.65685982,2007-01-01,136.798152865771,3.18439017324607,,16.5427044215723,,both,ARE,H
United Kingdom,2007,43.88349915,2007-01-01,52.9643534370859,2.62488001971251,2.38656150773327,,38.4127144435877,both,GBR,H
United States,2007,34.55441215,2007-01-01,28.0120155631098,2.00385829825838,2.85267248150138,,20.8646436963685,both,USA,H
Uruguay,2007,26.75236107,2007-01-01,59.2104478374095,6.54151084504817,8.11464561179313,14.3836350986208,26.0616997001223,both,URY,UM
Uzbekistan,2007,24.83382208,2007-01-01,74.4141929762327,9.4730053054454,,21.8039694927279,,both,UZB,L
Vanuatu,2007,22.4503762,2007-01-01,90.1716511021211,2.8758922877538,3.93548387096774,,,both,VUT,LM
"Venezuela, RB",2007,35.94942627,2007-01-01,56.1990954818909,8.7535788078585,,12.8946026138519,,both,VEN,UM
Viet Nam,2007,22.296635,2007-01-01,154.605383996554,7.12950448605439,8.34444889773837,,,both,VNM,L
"Yemen, Rep.",2007,40.34947843,2007-01-01,79.1234205876059,3.33842795605096,7.9051177898873,10.0,,both,YEM,L
,2007,,,,,,,,left_only,,
,2007,,,,,,,,left_only,,
Albania,2008,31.72648509,2008-01-01,77.4517514962857,7.50004143020151,3.32087090389264,,,both,ALB,LM
Algeria,2008,39.35320254,2008-01-01,71.0284922505261,2.5000000000001,4.85859062814939,,,both,DZA,UM
Angola,2008,52.66600839,2008-01-01,121.364708453698,11.1699999942146,12.4758291326398,15.7836500649597,22.3855333293293,both,AGO,LM
Antigua and Barbuda,2008,26.38589452,2008-01-01,,-0.0140064472754204,5.33380639820233,,,both,ATG,H
Argentina,2008,30.76234775,2008-01-01,40.4026733790382,4.05723310346406,,,,both,ARG,UM
Aruba,2008,25.35939547,2008-01-01,139.110149824701,1.83575517191368,8.95598705177784,,,both,ABW,H
Australia,2008,36.0760994,2008-01-01,42.8467764017331,3.58626695226046,4.35029854990048,25.0058281035817,24.3225624327649,both,AUS,H
Austria,2008,49.33539963,2008-01-01,102.7437043613,1.45330559752681,3.21595033239886,,44.8668335081954,both,AUT,H
Azerbaijan,2008,31.43901774,2008-01-01,89.2428968637573,10.7589780604684,20.8490871772712,,18.5077683545439,both,AZE,LM
"Bahamas, The",2008,14.33821111,2008-01-01,87.4292228766863,-2.32364807041851,4.4895599537506,,12.77773133194,both,BHS,H
Bahrain,2008,23.64672659,2008-01-01,145.882511145821,6.24501077496259,3.52600316363721,28.9787220837256,16.2177650429799,both,BHR,H
Bangladesh,2008,11.53966629,2008-01-01,42.6209140325589,6.01378975738535,8.90194489465154,21.7037565514023,9.42878117115452,both,BGD,L
