,country,year,gov_exp,date,trade,growth,inf,inv_share,_merge,code,income_cat,balanced
2721,Saudi Arabia,2007,29.45289666,2007-01-01,94.8633170967657,2.21361714815569,4.16782330119979,18.2602046282237,both,SAU,H,False
2722,Senegal,2007,22.17195829,2007-01-01,59.2713043549794,2.82711920133374,5.85330428467687,14.7253162916495,both,SEN,L,False
2723,Seychelles,2007,41.89645407,2007-01-01,174.928462798259,8.87606645570879,5.32060027285142,24.0197858157327,both,SYC,UM,True
2727,South Africa,2007,24.42855584,2007-01-01,57.125139137747,5.36047405394162,6.17780683499409,15.6418862182976,both,ZAF,UM,True
2729,Sri Lanka,2007,19.87563504,2007-01-01,68.6065116601391,6.79682611892866,15.8421114924843,19.9537931219486,both,LKA,LM,False
2731,Suriname,2007,22.58193248,2007-01-01,101.377000372162,5.11148777773458,6.42627934470524,34.338171442749,both,SUR,UM,False
2735,Tanzania,2007,17.8298267,2007-01-01,48.0583947796554,6.76853520293716,7.02551436974771,24.0940353137769,both,TZA,L,False
2736,Thailand,2007,19.99905613,2007-01-01,129.873226989717,5.43515169050809,2.24154095286802,18.5588159758034,both,THA,LM,True
2739,Tunisia,2007,23.31897432,2007-01-01,104.059400976647,6.70952097453554,2.96694432477349,20.1772367114881,both,TUN,LM,False
2741,Uganda,2007,13.23202148,2007-01-01,46.7774166522822,8.41242596551071,6.1385108328505,16.9326692159505,both,UGA,L,False
2743,United Arab Emirates,2007,17.65685982,2007-01-01,136.798152865771,3.18439017324607,,16.5427044215723,both,ARE,H,False
2746,Uruguay,2007,26.75236107,2007-01-01,59.2104478374095,6.54151084504817,8.11464561179313,14.3836350986208,both,URY,UM,False
2747,Uzbekistan,2007,24.83382208,2007-01-01,74.4141929762327,9.4730053054454,,21.8039694927279,both,UZB,L,False
2749,"Venezuela, RB",2007,35.94942627,2007-01-01,56.1990954818909,8.7535788078585,,12.8946026138519,both,VEN,UM,False
2751,"Yemen, Rep.",2007,40.34947843,2007-01-01,79.1234205876059,3.33842795605096,7.9051177898873,10.0,both,YEM,L,False
2756,Angola,2008,52.66600839,2008-01-01,121.364708453698,11.1699999942146,12.4758291326398,15.7836500649597,both,AGO,LM,False
2760,Australia,2008,36.0760994,2008-01-01,42.8467764017331,3.58626695226046,4.35029854990048,25.0058281035817,both,AUS,H,True
2764,Bahrain,2008,23.64672659,2008-01-01,145.882511145821,6.24501077496259,3.52600316363721,28.9787220837256,both,BHR,H,False
2765,Bangladesh,2008,11.53966629,2008-01-01,42.6209140325589,6.01378975738535,8.90194489465154,21.7037565514023,both,BGD,L,True
2769,Benin,2008,14.54941707,2008-01-01,47.7753592695169,4.89657708429647,7.94729876067862,11.1362238089675,both,BEN,L,True
2770,Bhutan,2008,38.76914917,2008-01-01,101.954235669521,4.52944869181806,8.32716049382714,32.7789225096953,both,BTN,LM,False
2776,Burundi,2008,41.16268073,2008-01-01,47.1999995814015,4.86171636712641,24.4069510353914,7.69999984302555,both,BDI,L,False
2781,Chad,2008,18.7948444,2008-01-01,80.2896664151306,3.05269153196828,10.2969758221254,14.9303597289231,both,TCD,L,False
2783,China,2008,22.52521203,2008-01-01,57.6123422415661,9.65067891939361,5.92525137041092,34.9260264636592,both,CHN,LM,False
2786,"Congo, Dem. Rep.",2008,10.0661372,2008-01-01,83.7722916507983,6.22589426869193,17.3013845700157,8.71225533666482,both,COD,L,False
2787,"Congo, Rep.",2008,24.16587356,2008-01-01,133.108486659608,6.30637595585259,4.95875092023152,31.52537220086,both,COG,LM,False
2789,Croatia,2008,45.44051821,2008-01-01,82.0719814536512,1.96859009281911,6.07696838798354,22.2874649227052,both,HRV,H,False
2796,Dominican Republic,2008,18.47976503,2008-01-01,61.3920530912843,3.20950426157958,10.6446210953712,23.3270343407022,both,DOM,UM,False
2797,Ecuador,2008,35.23338354,2008-01-01,74.5902963648439,6.56492068224719,8.40009593987462,11.8314674400507,both,ECU,LM,False
2798,El Salvador,2008,24.54830593,2008-01-01,80.6659739399085,2.15440298282768,6.70792293515939,15.7925022057732,both,SLV,LM,True
2799,Equatorial Guinea,2008,19.89269239,2008-01-01,128.688006601458,17.7991091333811,6.55176691184535,13.1858648928603,both,GNQ,H,False
2803,Fiji,2008,22.8345289,2008-01-01,130.997847976458,1.03279422025967,7.73227857918417,18.2959579664213,both,FJI,UM,False
2806,Gabon,2008,18.92910078,2008-01-01,88.9988725945748,-3.30843064878751,5.26430145575285,20.9402631197747,both,GAB,UM,False
2812,Guatemala,2008,13.26043999,2008-01-01,65.1787305213103,3.29352400028485,11.3557611263151,15.0193981945802,both,GTM,LM,False
2816,Haiti,2008,11.20882344,2008-01-01,36.1450381454244,2.6580323082747,15.2817744823772,7.60497278331867,both,HTI,L,False
2817,Honduras,2008,26.40903463,2008-01-01,135.748955193053,4.23160011009342,11.4034270813932,29.3495960054402,both,HND,LM,False
2818,"Hong Kong SAR, China",2008,18.62982482,2008-01-01,376.656806171877,2.12791614864771,4.30315484104921,18.0339293944844,both,HKG,H,True
2832,"Korea, Rep.",2008,19.90870336,2008-01-01,95.5163524347469,3.01298487281167,4.67389655533408,25.7337683181621,both,KOR,H,True
2836,Lebanon,2008,34.32475207,2008-01-01,106.625673176194,9.06912826789082,,25.3836380785745,both,LBN,UM,True
2839,Madagascar,2008,15.71115384,2008-01-01,74.357353960806,6.71263253913001,9.29650839381057,28.6392893493781,both,MDG,L,True
2840,Malaysia,2008,26.92001252,2008-01-01,176.668324785148,4.83176988913097,5.44078221100769,11.1843436643206,both,MYS,UM,True
2843,Mexico,2008,26.50197645,2008-01-01,56.3652818862573,0.943331863036903,5.12498274575896,18.2209865707277,both,MEX,UM,True
2853,Nicaragua,2008,21.87838533,2008-01-01,96.7940851265477,3.43477216304957,19.8262031287429,21.788313629239,both,NIC,LM,False
2854,Niger,2008,16.87450446,2008-01-01,39.7112440540383,7.73141422777337,11.3051098827019,20.6567195773536,both,NER,L,False
2856,North Macedonia,2008,33.76171997,2008-01-01,111.570054713298,5.47200139015595,8.33189666968095,20.6034673768951,both,MKD,UM,False
2859,Pakistan,2008,18.03548107,2008-01-01,34.3489604181778,2.1204410433083,20.2861210929554,13.5964529562913,both,PAK,LM,True
2865,Poland,2008,44.17191959,2008-01-01,80.5746815569207,4.38377069274605,4.16497193524764,18.4815341004264,both,POL,UM,False
2868,Romania,2008,35.27139609,2008-01-01,65.1752009979412,9.30746717077338,7.85080255714482,30.8075773102491,both,ROU,UM,False
2869,Russian Federation,2008,32.01041164,2008-01-01,53.3824660408908,5.19996926404957,14.1107677840442,20.1810192979156,both,RUS,UM,False
2874,Saudi Arabia,2008,26.67965636,2008-01-01,96.1026308742185,6.23802004687759,9.87024791275994,17.1665543150708,both,SAU,H,False
2875,Senegal,2008,20.93858658,2008-01-01,62.7617698176319,3.70316906391386,7.34720236578404,16.4854318972892,both,SEN,L,False
2876,Seychelles,2008,26.98863412,2008-01-01,208.842968505327,-2.72594626154864,36.9647582875289,25.6658054314488,both,SYC,UM,True
2880,South Africa,2008,26.00853164,2008-01-01,65.9745237996233,3.1910438863288,10.0745755249182,17.7416567769767,both,ZAF,UM,True
2882,Sri Lanka,2008,19.08661078,2008-01-01,63.369043608222,5.95008814473897,22.5644955300126,19.3327925250562,both,LKA,LM,False
2884,Suriname,2008,20.49941763,2008-01-01,109.166838523407,4.14340681165626,14.6671427437912,38.739946380697,both,SUR,UM,False
2888,Tanzania,2008,18.08369033,2008-01-01,49.0265445510865,5.68641685905224,10.2783937621135,25.5341942377647,both,TZA,L,False
2889,Thailand,2008,19.22632582,2008-01-01,140.437011540931,1.72569884866334,5.46848949649846,19.8641918571775,both,THA,LM,True
2894,Uganda,2008,12.94576773,2008-01-01,56.2582682050634,8.70875190154499,12.0508555482886,18.3009411789875,both,UGA,L,False
2896,United Arab Emirates,2008,21.95072814,2008-01-01,148.513544025723,3.19183627331816,12.2504202448139,13.4876798507087,both,ARE,H,False
2899,Uruguay,2008,26.29236056,2008-01-01,65.2080950071821,7.17614466455107,7.87707374730888,15.7091826407383,both,URY,UM,False
2900,Uzbekistan,2008,26.48481341,2008-01-01,79.7479920348578,9.02916101784777,,25.2478432016587,both,UZB,L,False
2902,"Venezuela, RB",2008,34.87941372,2008-01-01,51.8290123789932,5.27785412398782,,9.82133366757103,both,VEN,UM,False
2904,"Yemen, Rep.",2008,41.24697375,2008-01-01,81.244718850294,3.64756947012633,18.9762574318076,9.82755904464228,both,YEM,L,False
2909,Angola,2009,45.00704996,2009-01-01,122.446144139295,0.860000002152788,13.7302839288408,34.2392795563334,both,AGO,LM,False
2913,Australia,2009,36.9682312,2009-01-01,45.7408630288694,1.89255581922549,1.77111716621254,24.2210297588234,both,AUS,H,True
2917,Bahrain,2009,25.63781485,2009-01-01,117.963725409489,2.53988593585048,2.79551283550412,19.6602344178453,both,BHR,H,False
2918,Bangladesh,2009,10.57558394,2009-01-01,40.092796223023,5.04512479919337,5.42347236174679,21.8891628526343,both,BGD,L,True
2922,Benin,2009,16.99679649,2009-01-01,44.7026290629806,2.31929213912838,0.896072355749111,11.9217919843878,both,BEN,L,True
2923,Bhutan,2009,42.29972763,2009-01-01,101.559411565244,7.66749240307551,4.36112219119802,38.1103320442979,both,BTN,LM,False
2929,Burundi,2009,37.98788345,2009-01-01,35.8000035591914,3.81274536633418,10.5554355299529,11.1999996349547,both,BDI,L,False
2934,Chad,2009,24.13864808,2009-01-01,77.1094643663715,4.21769555189633,9.95242290748864,19.7173441636521,both,TCD,L,False
2936,China,2009,25.65447295,2009-01-01,45.1849762070479,9.39872563259674,-0.728165250932898,39.4749029956445,both,CHN,LM,False
2939,"Congo, Dem. Rep.",2009,12.38180306,2009-01-01,62.9468793626564,2.85506401011484,2.79999999999982,11.4028082947828,both,COD,L,False
2940,"Congo, Rep.",2009,24.43312914,2009-01-01,135.552365681975,11.6372888615758,4.41500374795223,41.4627752906094,both,COG,LM,False
2942,Croatia,2009,50.11056566,2009-01-01,69.6952439244403,-6.81395617789426,2.37852845904674,19.20241243797,both,HRV,H,False
2949,Dominican Republic,2009,16.14397597,2009-01-01,50.6122826050753,0.946155167790621,1.44215131834353,20.1234198835962,both,DOM,UM,False
2950,Ecuador,2009,32.96619655,2009-01-01,57.3473460627608,1.0910129698311,5.15996829181047,9.68568571570157,both,ECU,LM,False
2951,El Salvador,2009,25.95869796,2009-01-01,66.0711911744487,-2.10876837627522,1.05595029731201,12.6319054723372,both,SLV,LM,True
2952,Equatorial Guinea,2009,39.84715722,2009-01-01,122.212077110801,1.34335628806095,4.69106567747375,18.7281731936343,both,GNQ,H,False
2956,Fiji,2009,26.19502491,2009-01-01,108.869117411674,-1.38603770763581,3.13103559015965,12.1676201086247,both,FJI,UM,False
2959,Gabon,2009,22.59828307,2009-01-01,83.5045774235636,0.130331119816617,1.88570754577918,24.9594127989976,both,GAB,UM,False
2965,Guatemala,2009,14.10023897,2009-01-01,58.0406869738673,0.476898106596394,1.85910254733024,11.5456018306317,both,GTM,LM,False
2969,Haiti,2009,11.55147865,2009-01-01,33.0964998246108,5.89037894844316,0.393886040173341,6.95197270498913,both,HTI,L,False
2970,Honduras,2009,28.35164224,2009-01-01,96.9050060188904,-2.43162787988011,5.49634273772208,18.0323996978582,both,HND,LM,False
2971,"Hong Kong SAR, China",2009,17.07942365,2009-01-01,348.397554309339,-2.45913556857734,0.579441418472608,17.5460525721036,both,HKG,H,True
2985,"Korea, Rep.",2009,20.34876131,2009-01-01,86.133619369747,0.792698989518186,2.7564965449393,24.3912441198502,both,KOR,H,True
2989,Lebanon,2009,32.08627169,2009-01-01,90.3978388619092,10.232155577776,1.19509671165543,26.4824528139897,both,LBN,UM,True
2992,Madagascar,2009,12.5084011,2009-01-01,62.4116975958196,-3.9787086116544,8.95421802392949,33.2896512176745,both,MDG,L,True
2993,Malaysia,2009,30.88918582,2009-01-01,162.558970452699,-1.51352871598714,0.583308405623702,11.3665928931048,both,MYS,UM,True
2996,Mexico,2009,26.51652511,2009-01-01,54.5917421313503,-6.29525055780502,5.29735584228856,17.0874536601529,both,MEX,UM,True
3006,Nicaragua,2009,22.7395645,2009-01-01,86.9939747972345,-3.29129212830696,3.68700160498797,14.4847770319508,both,NIC,LM,False
3007,Niger,2009,17.68750709,2009-01-01,49.5122567031625,1.96260090694645,0.582906590801132,22.9316224040601,both,NER,L,False
3009,North Macedonia,2009,33.56213611,2009-01-01,87.1767537660809,-0.358614856979671,-0.739633963061153,19.2255074019227,both,MKD,UM,False
3012,Pakistan,2009,17.30077688,2009-01-01,33.3268855863775,3.47255059567348,13.6477650639761,12.8992520922856,both,PAK,LM,True
3018,Poland,2009,45.01367869,2009-01-01,74.9685965264269,2.61512859291683,3.79539242483406,16.6189740982046,both,POL,H,False
3021,Romania,2009,36.31273941,2009-01-01,58.4700583666529,-5.51670615843011,5.58742004264393,20.2431676848999,both,ROU,UM,False
3022,Russian Federation,2009,38.59613927,2009-01-01,48.4350610278181,-7.79999391271275,11.6473295764118,21.7765593884745,both,RUS,UM,False
3027,Saudi Arabia,2009,37.06573232,2009-01-01,84.8583415624843,-1.0667099999425,5.05722314693633,18.7906783658367,both,SAU,H,False
3028,Senegal,2009,21.11859737,2009-01-01,52.3072908773365,2.75210448455053,-2.24802147855337,13.699851376312,both,SEN,LM,False
3029,Seychelles,2009,32.11741087,2009-01-01,221.933825358009,-2.47937594726137,31.7544407744178,22.7736159755179,both,SYC,UM,True
3033,South Africa,2009,28.45742681,2009-01-01,49.5875353278801,-1.53808913525583,7.21531413612566,15.8836620440817,both,ZAF,UM,True
3035,Sri Lanka,2009,21.01211489,2009-01-01,49.1491415308235,3.53891205317842,3.46496322106074,17.3439127680577,both,LKA,LM,False
3037,Suriname,2009,24.02134583,2009-01-01,87.9206617785298,3.01369898266211,-0.133636646714877,53.9669110735101,both,SUR,UM,False
3041,Tanzania,2009,19.57877147,2009-01-01,43.5326006456317,5.26910524873463,12.1422278742988,21.8960941595015,both,TZA,L,False
3042,Thailand,2009,21.72183648,2009-01-01,119.269418854589,-0.690618232300579,-0.845716092316721,16.3829439404009,both,THA,LM,True
3047,Uganda,2009,11.75643739,2009-01-01,47.0638780748379,6.80151734860395,13.0172561889185,20.3586394114756,both,UGA,L,False
3049,United Arab Emirates,2009,34.9969774,2009-01-01,153.461944358373,-5.24292190385027,1.5618131744907,15.96593739045,both,ARE,H,False
3052,Uruguay,2009,27.19343404,2009-01-01,53.3944192683736,4.24349419462426,7.06221874388574,13.6945935384404,both,URY,UM,False
3053,Uzbekistan,2009,27.47599345,2009-01-01,68.673142199791,8.05093332733966,,26.6508781665438,both,UZB,LM,False
3055,"Venezuela, RB",2009,33.26949819,2009-01-01,38.5209296583297,-3.20230265749002,27.080941446613,11.1444229743883,both,VEN,UM,False
3057,"Yemen, Rep.",2009,35.21489334,2009-01-01,68.0713910145084,3.86622951587742,5.40776098077522,8.25264998125254,both,YEM,LM,False
3062,Angola,2010,39.39449042,2010-01-01,104.123635308845,4.39837593810763,14.4696564932577,19.728381404195,both,AGO,LM,False
3066,Australia,2010,37.15729904,2010-01-01,40.5215889941287,2.21998026536549,2.91834002677376,22.8031881697924,both,AUS,H,True
3070,Bahrain,2010,32.39389963,2010-01-01,115.561585665316,4.33429917283135,1.96188468334623,18.799986109802,both,BHR,H,False
3071,Bangladesh,2010,10.60109211,2010-01-01,37.8028426708321,5.57178818533122,8.12667639169917,21.5727750553045,both,BGD,L,True
3075,Benin,2010,14.07577898,2010-01-01,51.4308599492924,2.11406472648392,2.20783532536523,12.7077192767157,both,BEN,L,True
3076,Bhutan,2010,45.38908463,2010-01-01,105.010666754365,11.9318739003886,7.0363831607302,49.4852472151951,both,BTN,LM,False
3082,Burundi,2010,40.8440532,2010-01-01,39.5000053977394,5.12415999439806,6.49326591473993,8.59999432237779,both,BDI,L,False
3087,Chad,2010,24.35449036,2010-01-01,80.3907092891162,13.5501008595489,-2.07786574641866,23.7265149591725,both,TCD,L,False
3089,China,2010,25.09436421,2010-01-01,50.7170776627003,10.6358710644913,3.17532475269199,39.4936982019028,both,CHN,UM,False
3092,"Congo, Dem. Rep.",2010,15.35123778,2010-01-01,90.7476102929543,7.10797657581392,7.10000000000037,22.2239639005432,both,COD,L,False
3093,"Congo, Rep.",2010,22.99734613,2010-01-01,124.064754399607,9.93126543095578,0.391525011227612,29.6325114671619,both,COG,LM,False
3095,Croatia,2010,48.64206175,2010-01-01,72.6386568634317,-1.33408152400571,1.03055505333574,16.998757409009,both,HRV,H,False
3102,Dominican Republic,2010,16.04948633,2010-01-01,55.999936071454,8.33965105962218,6.32993220146146,21.7061759509232,both,DOM,UM,False
3103,Ecuador,2010,34.68107917,2010-01-01,65.7773849135062,4.02913787986621,3.55437734567843,11.4292839395692,both,ECU,UM,False
3104,El Salvador,2010,25.58986705,2010-01-01,73.5372876725398,2.15419536693635,1.17933576873673,12.9712184354659,both,SLV,LM,True
3105,Equatorial Guinea,2010,31.17890716,2010-01-01,144.668225001248,-8.92417588851806,7.78916547991184,19.0598383879277,both,GNQ,H,False
3109,Fiji,2010,25.547916,2010-01-01,121.227903395671,2.95467242212241,3.68901229670766,12.998722652657,both,FJI,LM,False
3112,Gabon,2010,23.09072042,2010-01-01,89.1576627248353,7.08988731455126,1.46154402720469,19.2113589751099,both,GAB,UM,False
3118,Guatemala,2010,14.46782697,2010-01-01,63.1251925746222,2.88417542800377,3.85950909833173,11.8571763386979,both,GTM,LM,False
3122,Haiti,2010,12.63784638,2010-01-01,44.7215241260457,-5.65151153448299,4.82734190074673,18.2965734930607,both,HTI,L,False
3123,Honduras,2010,26.46322181,2010-01-01,109.441838241682,3.73114034433009,4.69889064976226,18.2342642154996,both,HND,LM,False
3124,"Hong Kong SAR, China",2010,16.59298883,2010-01-01,404.770560908659,6.76769570235129,2.29289088604673,18.1180094712025,both,HKG,H,True
3127,India,2010,27.44729154,2010-01-01,49.2552064974161,8.49758470221235,11.9893899204244,25.2243059332835,both,IND,LM,False
3138,"Korea, Rep.",2010,18.62828101,2010-01-01,91.3995964951756,6.80482491783671,2.93928652655686,24.989823161939,both,KOR,H,True
3142,Lebanon,2010,29.15125369,2010-01-01,95.0966529416243,7.97513555844932,3.98347941855833,23.4091275563824,both,LBN,UM,True
3145,Madagascar,2010,12.28051546,2010-01-01,57.8748945101807,0.619239744622121,9.24732173644116,21.5062272352783,both,MDG,L,True
3146,Malaysia,2010,26.60447171,2010-01-01,157.944764886771,7.42484738326097,1.62285235577035,12.3309967690648,both,MYS,UM,True
3149,Mexico,2010,26.48212492,2010-01-01,59.2733845293851,4.9713345832195,4.15672722680174,17.1845730236185,both,MEX,UM,True
3159,Nicaragua,2010,22.58876224,2010-01-01,100.36406988431,4.40964549908733,5.45513425887423,15.9795137181105,both,NIC,LM,False
3160,Niger,2010,14.29454895,2010-01-01,51.9459863027627,8.57816674262253,0.804073080882638,27.7009722592976,both,NER,L,False
3162,North Macedonia,2010,32.51039911,2010-01-01,97.8810691156562,3.35875085773812,1.50997522027621,16.4406323634335,both,MKD,UM,False
3165,Pakistan,2010,18.31655232,2010-01-01,31.9889982054491,1.50171752152883,12.9388705634889,11.7591611222649,both,PAK,LM,True
3171,Poland,2010,46.24460817,2010-01-01,82.2258523219922,3.16892748258036,2.58069370250543,13.913660673444,both,POL,H,False
3174,Romania,2010,37.43150331,2010-01-01,69.9549354932718,-3.90581157302972,6.09141668601891,20.0387497212958,both,ROU,UM,False
3175,Russian Federation,2010,35.50483068,2010-01-01,50.3555054872589,4.49999999920672,6.84939230255025,19.838926176288,both,RUS,UM,False
3180,Saudi Arabia,2010,33.01158642,2010-01-01,82.5497771833982,5.03949284261405,5.33941680637454,16.2931011416227,both,SAU,H,False
3181,Senegal,2010,21.69869107,2010-01-01,52.4578551962948,3.39088925336209,1.22868119673341,12.0351772111522,both,SEN,LM,False
3182,Seychelles,2010,34.57591316,2010-01-01,198.162692424328,4.50513204312067,-2.40463875108227,28.5120630539322,both,SYC,UM,True
3186,South Africa,2010,28.28095975,2010-01-01,50.4060871625999,3.03973288127956,4.08972989470464,14.4041189664954,both,ZAF,UM,True
3190,Suriname,2010,21.02682468,2010-01-01,90.9613941465855,5.16882515225814,6.94108221639996,29.0669557241724,both,SUR,UM,False
3194,Tanzania,2010,19.80470193,2010-01-01,47.6404394295683,6.33652342666889,6.20015595647403,21.7547918658289,both,TZA,L,False
3195,Thailand,2010,22.0088575,2010-01-01,127.250522638251,7.51339053261624,3.24758842443723,17.8768141989213,both,THA,UM,True
3200,Uganda,2010,15.42400024,2010-01-01,38.2692490371291,5.63761163749757,3.97655288478168,21.7098382552928,both,UGA,L,False
3205,Uruguay,2010,27.40029617,2010-01-01,51.6990372012256,7.8034096507169,6.69870886978132,14.6396406283629,both,URY,UM,False
3208,"Venezuela, RB",2010,31.09867922,2010-01-01,46.1368935240203,-1.48879125078348,28.1874647092039,7.36135730483514,both,VEN,UM,False
3210,"Yemen, Rep.",2010,30.20349847,2010-01-01,64.3856367797178,7.70230703961865,11.1748338605044,7.6072953418713,both,YEM,LM,False
3215,Angola,2011,37.4018523,2011-01-01,99.9825063313368,3.47205314798103,13.4824679218511,19.1253052983247,both,AGO,UM,False
3219,Australia,2011,36.31887216,2011-01-01,41.851132029052,2.40708018291988,3.3038501560874,22.22656935665,both,AUS,H,True
3223,Bahrain,2011,31.36043,2011-01-01,167.529552130527,1.92815791170796,-0.40004069748808,16.0761278529719,both,BHR,H,False
3224,Bangladesh,2011,11.53421356,2011-01-01,47.4208498356898,6.46437912497728,11.3951651552399,22.1633961183575,both,BGD,L,True
3228,Benin,2011,14.72778322,2011-01-01,47.2170288118403,2.96375291904201,2.7042390774728,13.3677989955971,both,BEN,L,True
3229,Bhutan,2011,40.00636661,2011-01-01,102.795600232875,8.48925846151491,8.848985699468,54.7088505483387,both,BTN,LM,False
3235,Burundi,2011,42.18659642,2011-01-01,43.0000028373483,4.03259998844415,9.5921660597967,8.09999453810452,both,BDI,L,False
3240,Chad,2011,22.36826121,2011-01-01,80.6810748936415,0.0828697984381961,2.0292405367826,18.7249381097514,both,TCD,L,False
3242,China,2011,27.11906978,2011-01-01,50.7409045864209,9.55083217877568,5.55389892257493,39.5607363589746,both,CHN,UM,False
3245,"Congo, Dem. Rep.",2011,13.69177704,2011-01-01,85.1981441919418,6.8746708900163,15.316515913949,21.6236960346086,both,COD,L,False
3246,"Congo, Rep.",2011,27.87276878,2011-01-01,124.591742710141,2.20591936286718,1.75958704273803,25.0098066208178,both,COG,LM,False
3248,Croatia,2011,48.50907231,2011-01-01,77.7657386922551,-0.0977514527446601,2.2727272727273,16.2127700839957,both,HRV,H,False
3255,Dominican Republic,2011,15.96521696,2011-01-01,58.9896658983352,3.13342300326755,5.79676809206533,21.9228676888065,both,DOM,UM,False
3256,Ecuador,2011,39.46967172,2011-01-01,70.0356837525249,8.48147656332823,4.4745326579584,12.275106040707,both,ECU,UM,False
3257,El Salvador,2011,25.27540265,2011-01-01,79.2766437025052,3.77358499834686,5.1289237668161,14.0786875030197,both,SLV,LM,True
3258,Equatorial Guinea,2011,27.49252761,2011-01-01,114.37734663649,6.52392362989873,4.805389221557,15.4567701151335,both,GNQ,H,False
3261,Ethiopia,2011,18.22813019,2011-01-01,48.232935411689,11.1782962271641,33.2499598823344,18.4064970588631,both,ETH,L,False
3262,Fiji,2011,26.50392129,2011-01-01,124.476125636503,2.70514302901049,7.27811782708494,14.9339107227237,both,FJI,LM,False
3265,Gabon,2011,22.07360378,2011-01-01,90.4983773331323,7.09175334258654,1.26331707837421,17.6954458718278,both,GAB,UM,False
3271,Guatemala,2011,14.48787622,2011-01-01,65.0470510420457,4.16390688293349,6.2141239306709,12.3280813335325,both,GTM,LM,False
3275,Haiti,2011,14.12966351,2011-01-01,44.1635704019387,5.09821354410036,6.33279483849042,13.3342727420666,both,HTI,L,False
3276,Honduras,2011,25.91185476,2011-01-01,122.216902597337,3.83569066207505,6.7622795731476,21.0589688378099,both,HND,LM,False
3277,"Hong Kong SAR, China",2011,18.62512324,2011-01-01,421.854706554386,4.81471108602818,5.3052489299392,19.5338678577152,both,HKG,H,True
3280,India,2011,27.64058169,2011-01-01,55.6238800135298,5.24131619937695,8.91179336483371,30.8302221604208,both,IND,LM,False
3291,"Korea, Rep.",2011,19.07001476,2011-01-01,105.566313581348,3.68566778212526,4.0259650043609,25.1711884453811,both,KOR,H,True
3295,Lebanon,2011,28.82063774,2011-01-01,102.139882412503,0.86733987855277,4.97148571692384,24.2533880666694,both,LBN,UM,True
3298,Madagascar,2011,12.04104337,2011-01-01,56.4830925951893,1.57842705366555,9.48254048582992,21.0874974856284,both,MDG,L,True
3299,Malaysia,2011,27.08781554,2011-01-01,154.937684607226,5.29391283414003,3.1744709215131,12.5869086673401,both,MYS,UM,True
3302,Mexico,2011,26.62207173,2011-01-01,62.1623872764498,3.44404505794418,3.40737824605742,18.5414829412018,both,MEX,UM,True
3312,Nicaragua,2011,23.53491551,2011-01-01,111.827613581407,6.31747638326586,8.082387980991,19.3218421220721,both,NIC,LM,False
3313,Niger,2011,15.32935984,2011-01-01,50.2463951569345,2.35775693603874,2.94238514013311,27.7579628255827,both,NER,L,False
3315,North Macedonia,2011,31.85576472,2011-01-01,113.19191013947,2.33988604520331,3.9047542206973,17.3528748174223,both,MKD,UM,False
3318,Pakistan,2011,17.92283525,2011-01-01,32.3626382751438,2.68011685421705,11.9160927116277,10.6548160748125,both,PAK,LM,True
3324,Poland,2011,44.41522133,2011-01-01,86.9236892837618,5.25546256612796,4.2394014962594,14.3674008227227,both,POL,H,False
3327,Romania,2011,34.98006568,2011-01-01,76.271356441629,4.49558909946313,5.7892532881588,21.383149710082,both,ROU,UM,False
3328,Russian Federation,2011,33.26121164,2011-01-01,48.0353994077919,4.30002918567749,8.4404648593257,18.431558307549,both,RUS,UM,False
3333,Saudi Arabia,2011,32.58083827,2011-01-01,84.861392459939,10.9937616764876,5.82621608838862,13.8285948498057,both,SAU,H,False
3334,Senegal,2011,23.25146071,2011-01-01,57.5768785989578,1.33409107961258,3.40322829786971,14.9981232847786,both,SEN,LM,False
3335,Seychelles,2011,36.33647474,2011-01-01,210.075382747992,9.5097833517957,2.55926772230953,26.7303038729305,both,SYC,UM,True
3339,South Africa,2011,28.06130253,2011-01-01,54.6363504358971,3.16855627858818,4.9992669696526,14.3902892938449,both,ZAF,UM,True
3347,Tanzania,2011,19.02977687,2011-01-01,56.1661241821809,7.67215543486064,12.6909694699162,24.8609967330456,both,TZA,L,False
3348,Thailand,2011,21.11340127,2011-01-01,139.675407224576,0.840132083053334,3.80879058139634,20.1374628921475,both,THA,UM,True
3353,Uganda,2011,13.17430948,2011-01-01,39.7552255606122,9.3916554927176,16.5643496174515,21.7086274271693,both,UGA,L,False
3358,Uruguay,2011,26.32864093,2011-01-01,53.2470340109018,5.16213302463606,8.0928320630299,15.4974761172694,both,URY,UM,False
3361,"Venezuela, RB",2011,39.36064007,2011-01-01,49.6381215967995,4.17642535923927,26.0902123160959,6.05593956375839,both,VEN,UM,False
3363,"Yemen, Rep.",2011,29.83996585,2011-01-01,63.0594579549043,-12.7148968954117,19.5435617131144,3.38180493704233,both,YEM,LM,False
3368,Angola,2012,37.20887261,2012-01-01,91.8000973419114,8.54210707584141,10.2779049218839,19.9012698816764,both,AGO,UM,False
3372,Australia,2012,36.52792325,2012-01-01,43.1642964994556,3.91670942454073,1.76278015613196,23.7481825608467,both,AUS,H,True
3376,Bahrain,2012,32.34154005,2012-01-01,178.824104028543,3.80302899043062,2.75739669962979,13.2156621934659,both,BHR,H,False
3377,Bangladesh,2012,11.69469617,2012-01-01,48.1109227490467,6.52145877906443,6.21750422069284,22.5002260489358,both,BGD,L,True
